call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
167,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000164,0,55,AUCTION_BID_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4430,978,597,5408,0,0.00932,11266,False,False,,,200,gen-1780838037-OvWgsXcArxav8GlFHL8K
168,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000165,0,55,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4164,716,554,4880,0,0.00423,4941,False,False,,,200,gen-1780838048-1tN8sxcQ67VviSsjnnzf
169,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000166,0,55,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3665,334,260,3999,128,0.00528185,4091,False,False,,,200,gen-1780838053-23vT40QwmpiZlKREz6D3
170,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000167,0,55,AUCTION_BID_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3408,595,516,4003,0,0.0052335,8553,False,False,,,200,gen-1780838057-jj1LW4hbGZ3azdREQjIw
171,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000168,0,55,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4275,631,489,4906,0,0.0040305,4446,False,False,,,200,gen-1780838066-qW4sUqQXVkmhbbxVPspd
172,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000169,0,55,AUCTION_BID_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3470,609,516,4079,0,0.005343,7944,False,False,,,200,gen-1780838071-zigQxIA0LyHoJJ1n1p43
173,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000170,0,55,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4352,1005,858,5357,0,0.005191,6300,False,False,,,200,gen-1780838079-ScptP62FEBjm6dAXG3oj
174,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000171,0,55,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4003,640,544,4643,512,0.00606615,11313,False,False,,,200,gen-1780838085-qnpxF7dji7vDwm0QUlxi
175,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000172,0,56,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3578,455,390,4033,0,0.004731,4429,False,False,,,200,gen-1780838097-GtvK6zIklXlnNluG0b45
176,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000173,0,57,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4784,1470,688,6254,0,0.012134,15481,False,False,,,200,gen-1780838101-B3hNRMCIJvoWrDYNXuvw
177,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000174,0,58,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4434,1516,1342,5950,0,0.006765,9640,False,False,,,200,gen-1780838117-ZjoeDGzF4OWOdH0WHAFf
178,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000175,0,59,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3766,861,764,4627,960,0.005852,10588,False,False,,,200,gen-1780838127-1HF6BPc2OCzvqR2JOwmB
179,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000176,0,60,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3273,1446,1366,4719,0,0.00896175,15162,False,False,,,200,gen-1780838138-6paAu9Psh2V8W7MRUip0
180,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000177,0,60,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3312,2252,2155,5564,0,0.012618,31281,False,False,,,200,gen-1780838153-TPRnP1Lxz8VcSxUr8zhu
181,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000178,0,60,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3327,1436,1359,4763,0,0.00895725,13770,False,False,,,200,gen-1780838184-jbNcBBVZS3Li8tZfnb5N
182,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000179,0,61,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4133,1793,776,5926,0,0.013098,18871,False,False,,,200,gen-1780838198-UKxJMPaFFxxwA74rU8bq
183,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000180,0,61,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4535,4200,1706,8735,0,0.025535,39579,False,False,,,200,gen-1780838217-1lVWOVNU0J9HeZfLpGxd
184,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000181,0,62,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4265,3095,2809,7360,0,0.0114175,17735,False,False,,,200,gen-1780838257-p9193p479a4Y5QbDvf7a
185,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000182,0,62,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4477,3191,1654,7668,0,0.020432,35232,False,False,,,200,gen-1780838275-4z3IWND9jtoiV2CoMuc9
186,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000183,0,62,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4420,1972,1687,6392,0,0.008126,11592,False,False,,,200,gen-1780838311-0jThcInR2lPGtUOF1Z99
187,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000184,0,62,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3356,612,493,3968,0,0.005271,8175,True,False,,,200,gen-1780838322-muDrK7Oh7jkE42hwZjLn
188,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000184,1,62,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3391,393,339,3784,2816,0.00241095,5974,True,False,,,200,gen-1780838331-exfmd1nN8EPe9RO3wgJU
189,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000185,0,62,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4546,2098,1792,6644,0,0.008567,11323,False,False,,,200,gen-1780838337-RwehLgPTzf8oEr9Ypl4w
190,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000186,0,62,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4759,1321,791,6080,0,0.011364,16083,False,False,,,200,gen-1780838348-moPYFOH8vKZJScIDl3wR
191,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000187,0,62,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4753,2921,2713,7674,0,0.0111395,21443,False,False,,,200,gen-1780838365-gtevxc2ebzJdpsONoXRj
192,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000188,0,63,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4278,1053,942,5331,512,0.0074424,13514,False,False,,,200,gen-1780838386-eqEsQSzRo4i9ME2KNo4Z
193,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000189,0,63,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4239,532,382,4771,512,0.00609115,10632,False,False,,,200,gen-1780838400-SwzruSlb6KJHSfQYZwYq
194,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000190,0,64,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3643,809,748,4452,0,0.00637275,10457,False,False,,,200,gen-1780838411-AjAWpf240bpHl6wmZBAG
195,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000191,0,65,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4910,1802,679,6712,0,0.01392,17906,False,False,,,200,gen-1780838421-zhuWExuOxJNf9FFi7Z7J
196,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000192,0,66,BUY_OR_AUCTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4456,1244,1062,5700,0,0.00596,7336,False,False,,,200,gen-1780838440-qovgO8i13q8PrhFdQplJ
197,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000193,0,66,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4881,3238,2955,8119,0,0.0121545,17047,False,False,,,200,gen-1780838447-ihlROWq5izVWvK14VChI
198,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000194,0,66,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3625,886,761,4511,0,0.00670575,11816,False,False,,,200,gen-1780838464-wPEQ4mh2bzR3ZKNPBEX7
199,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000195,0,66,TRADE_RESPONSE_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4924,3587,3405,8511,0,0.013223,18879,False,False,,,200,gen-1780838476-7hvqhwpE385Ez8vssXb3
200,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000196,0,66,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5040,1694,1559,6734,0,0.007602,10188,False,False,,,200,gen-1780838495-4lUOc9CXk4pZj570XHCJ
201,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000197,0,66,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5223,2515,2381,7738,0,0.0101565,14032,False,False,,,200,gen-1780838506-XiC8OHvAj6TNyWJ6GhQN
202,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000198,0,66,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5331,1141,938,6472,0,0.0060885,7298,False,False,,,200,gen-1780838520-xFMEItpdE1d26rrE2Hxp
203,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000199,0,66,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5212,987,850,6199,0,0.005567,5670,False,False,,,200,gen-1780838527-YuOc50afUE3SzZC2eDqC
204,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000200,0,67,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4419,501,416,4920,128,0.00664185,8010,False,False,,,200,gen-1780838533-D0a5CzSdNmBIBYjmO3cB
205,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000201,0,68,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3663,1589,1443,5252,0,0.00989775,15576,False,False,,,200,gen-1780838541-o82KvdYWoQX40748fcJU
206,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000202,0,68,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4010,699,610,4709,512,0.0062224,9148,False,False,,,200,gen-1780838557-v2mW9pKkey54qaCQEf8t
207,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000203,0,68,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3640,1220,1078,4860,0,0.00822,14505,False,False,,,200,gen-1780838566-y77vOLDwekIrrHXwLSyL
208,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000204,0,68,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3930,337,261,4267,512,0.0052174,6186,False,False,,,200,gen-1780838588-oZq6sFmSSAyXdlTSifbQ
209,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000205,0,68,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3627,945,811,4572,0,0.00697275,11416,False,False,,,200,gen-1780838594-CzUjrgyK8EN6jzdsDbcs
210,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000206,0,68,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3934,604,515,4538,128,0.0062931,7475,False,False,,,200,gen-1780838606-MZODpMjwkFrNsh8YtohF
211,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000207,0,68,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3671,3123,2986,6794,0,0.01680675,27418,False,False,,,200,gen-1780838613-eAuFeEiFoecBWer3543r
212,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000208,0,68,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3991,449,365,4440,896,0.00517045,6999,False,False,,,200,gen-1780838641-TXir89x2L2CzHIGZ68KC
213,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000209,0,68,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3756,1920,1760,5676,0,0.011457,19047,False,False,,,200,gen-1780838648-kHsMv2GQ0dT2QrTu0Bo2
214,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000210,0,68,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4083,497,389,4580,1856,0.00439745,6787,False,False,,,200,gen-1780838667-Rg2v1J0CECRtSZHmvFHk
215,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000211,0,68,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3869,2269,2120,6138,0,0.01311225,22690,False,False,,,200,gen-1780838674-pgw9eaQAaDyWs4kIBTff
216,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000212,0,68,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4137,508,414,4645,512,0.00590365,5474,False,False,,,200,gen-1780838697-VNoyEk703ML0ZSMIKUbJ
217,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000213,0,68,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3851,527,453,4378,0,0.00525975,5376,False,False,,,200,gen-1780838703-vLnJdb2pl4AabwvN3mEs
218,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000214,0,69,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5017,1515,905,6532,0,0.012592,15889,False,False,,,200,gen-1780838709-iJbZ4MaxmW4ZLRp1pp5y
219,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000215,0,70,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4862,1570,1272,6432,0,0.007141,9539,False,False,,,200,gen-1780838725-bpS3YdWm9pla9ZAJcIVQ
220,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000216,0,70,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4948,4307,1388,9255,0,0.026483,39984,False,False,,,200,gen-1780838734-q7IXem7mbirgimWOlJrv
221,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000217,0,70,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4968,2002,1845,6970,0,0.00849,11426,False,False,,,200,gen-1780838775-pvdGXhHTwdcyGeSD8X69
222,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000218,0,70,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5253,1415,1260,6668,0,0.0068715,8440,False,False,,,200,gen-1780838786-ekLf01juJjoKGpZhsCkp
223,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000219,0,70,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5024,3064,2850,8088,0,0.011704,16544,False,False,,,200,gen-1780838795-V6h0y1J8AweI6kiSPW4o
224,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000220,0,71,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4551,743,616,5294,128,0.00741185,10648,True,False,,,200,gen-1780838812-DmmSc6RAoT3wFcktn5tt
225,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000220,1,71,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4584,637,555,5221,128,0.0071881,8367,True,False,,,200,gen-1780838823-WAO6HhCGqMczgVjvD5Oe
226,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000221,0,72,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3774,624,553,4398,0,0.0056385,8539,False,False,,,200,gen-1780838831-13gbL3FgJzUbdORouHt5
227,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000222,0,73,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4921,1606,624,6527,0,0.012951,17928,False,False,,,200,gen-1780838840-TZLruq4yItvHBUyq7M4C
228,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000223,0,74,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4824,1062,888,5886,0,0.005598,7062,False,False,,,200,gen-1780838858-LYmVzeNyKN6DMXl11ogV
229,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000224,0,75,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4309,844,719,5153,128,0.00736185,11892,False,False,,,200,gen-1780838865-dLDgBJCyOTEtsLfveMPv
230,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000225,0,75,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4115,683,560,4798,512,0.00631365,10073,False,False,,,200,gen-1780838877-c6gj7JIeFVxb3TpqSWdS
231,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000226,0,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3516,3342,3275,6858,0,0.017676,29920,False,False,,,200,gen-1780838888-FG3xTkOYTFqPhjuoqKmy
232,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000227,0,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3522,5561,5388,9083,0,0.027666,46654,False,False,,,200,gen-1780838918-PSP4M8ZrozB2sQ3HnBpC
233,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000228,0,76,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3838,659,531,4497,128,0.0063106,10839,False,False,,,200,gen-1780838965-q8PnVRLDKC7u1U6AmnsO
234,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000229,0,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3659,1652,1522,5311,0,0.01017825,16535,False,False,,,200,gen-1780838976-IahfKS2995rrtxvCQrQA
235,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000230,0,76,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3934,280,179,4214,128,0.0054831,4757,False,False,,,200,gen-1780838992-Y9ue5KIqEf3oNR79ZQ3r
236,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000231,0,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3619,1354,1283,4973,0,0.00880725,16190,False,False,,,200,gen-1780838997-AhY2irLJ6wraSddILzXa
237,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000232,0,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3515,1104,970,4619,0,0.00760425,15363,False,False,,,200,gen-1780839014-A7ivrnEeC9f4Uzwz0S8H
238,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000233,0,76,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3849,361,243,4210,512,0.00517615,5764,False,False,,,200,gen-1780839029-188tqSMSF5BGf0hfGLAZ
239,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000234,0,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3547,2417,2242,5964,0,0.01353675,20992,True,False,,,200,gen-1780839035-yrfCeLjAv60NfabipmWL
240,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000234,1,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3583,3944,3803,7527,3328,0.01818885,42381,True,False,,,200,gen-1780839056-zaPzsjd54OpnOXPpnX4R
241,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000235,0,76,TRADE_RESPONSE_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4422,2589,2346,7011,0,0.009978,15161,False,False,,,200,gen-1780839099-9rbGDcMm9Y9nmqAnyf23
242,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000236,0,76,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3611,2341,2277,5952,0,0.01324275,23035,False,False,,,200,gen-1780839114-HX4jz6GjGyumHBFinIZ9
243,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000237,0,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3634,1965,1879,5599,0,0.011568,18574,False,False,,,200,gen-1780839138-hztXULZDaqE6wAoKBCTD
244,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000238,0,76,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3656,1375,1301,5031,0,0.0089295,14785,False,False,,,200,gen-1780839156-SeHCJ7xogC7XqAYVGCfA
245,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000239,0,77,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4930,4146,1593,9076,0,0.02566,37918,False,False,,,200,gen-1780839171-E0OxO3FpOCXmKaZ4uAYS
246,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000240,0,78,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5084,1405,1149,6489,0,0.006757,8806,False,False,,,200,gen-1780839210-q9zW2EBGuoGKfg2pOSTy
247,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000241,0,78,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4949,4986,2101,9935,0,0.029879,51145,False,False,,,200,gen-1780839219-9ROyUkLw18jQq8va0a3H
248,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000242,0,78,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5222,2306,2089,7528,0,0.009529,14083,True,False,,,200,gen-1780839270-BGihF6qbq8bVWpcRVNKv
