turn_index,space_index,space_name,space_kind,space_group,price,owner_id,mortgaged,houses,hotel
47,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
47,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
47,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
47,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
47,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
47,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
47,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
47,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
47,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
47,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
47,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
47,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
48,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
48,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
48,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
48,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
48,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
48,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
48,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
48,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
48,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
48,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
48,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
48,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
48,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
48,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
48,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
48,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
48,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
48,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
48,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
48,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
49,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
49,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
49,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
49,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
49,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
49,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
49,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
49,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
49,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
49,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
49,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
49,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
49,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
49,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
49,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
49,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
49,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
49,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
49,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
49,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
50,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
50,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
50,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
50,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
50,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
50,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
50,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
50,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
50,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
50,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
50,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
50,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
50,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
50,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
50,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
50,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
50,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
50,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
50,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
50,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
51,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
51,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
51,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
51,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
51,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
51,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
51,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
51,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
51,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
51,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
51,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
51,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
51,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
51,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
51,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
51,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
51,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
51,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
51,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
51,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
52,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
52,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
52,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
52,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
52,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
52,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
52,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
52,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
52,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
52,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
52,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
52,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
52,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
52,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
52,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
52,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
52,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
52,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
52,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
52,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
53,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
53,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
53,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
53,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
53,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
53,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
53,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
53,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
53,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
53,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
53,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
53,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
53,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
53,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
53,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
53,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
53,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
53,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
53,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
53,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
54,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
54,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
54,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
54,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
54,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
54,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
54,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
54,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
54,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
54,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
54,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
54,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
54,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
54,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
54,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
54,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
54,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
54,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
54,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
54,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
55,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
55,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
55,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
55,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
55,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
55,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
55,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
55,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
55,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
55,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
55,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
55,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
55,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
55,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
55,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
55,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
55,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
55,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
55,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
55,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
56,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
56,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
56,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
56,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
56,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
56,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
56,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
56,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
56,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
56,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
56,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
56,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
56,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
56,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
56,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
56,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
56,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
56,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
56,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
56,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
57,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
57,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
57,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
57,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
57,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
57,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
57,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
57,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
57,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
57,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
57,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
57,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
57,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
57,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
57,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
57,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
57,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
57,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
57,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
57,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
58,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
58,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
58,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
58,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
58,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
58,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,False,0,False
58,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
58,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
58,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
58,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
58,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
58,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
58,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
58,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
58,28,Water Works,UTILITY,UTILITY,150,OpenAI GPT 5.5,False,0,False
58,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
58,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
58,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
58,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
58,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
58,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
59,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
59,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
59,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
59,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
59,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
59,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,False,0,False
59,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
59,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
59,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
59,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
59,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
59,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
59,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
59,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
59,28,Water Works,UTILITY,UTILITY,150,OpenAI GPT 5.5,False,0,False
59,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
59,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
59,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
59,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
59,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
59,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
60,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
60,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
60,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
60,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
60,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
60,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,False,0,False
60,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
60,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
60,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
60,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
60,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
60,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
60,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
60,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
60,28,Water Works,UTILITY,UTILITY,150,OpenAI GPT 5.5,False,0,False
60,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
60,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
60,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
60,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
60,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
60,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
61,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
61,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
61,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
61,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
61,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
61,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,False,0,False
61,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
61,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
61,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
61,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
61,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
61,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
61,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
61,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
61,28,Water Works,UTILITY,UTILITY,150,OpenAI GPT 5.5,False,0,False
61,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
61,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
61,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
61,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
61,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
61,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
62,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
62,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
62,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
